"name","in_root_a","in_root_b"
"weather_2026_03_09_06_36_26-46c9d995-e628-46a4-8eab-f5c43a39a972","1","0"
"weather_2026_03_09_06_36_26-c771707b-c4e5-446d-821b-3a46856e9815","1","0"
"weather_2026_03_09_06_36_26-f151caf6-6c02-41ab-b1e7-b80842d41780","1","0"
"weather_2026_03_09_06_36_26-f457b8ac-6580-45b4-a275-ad22025e161f","1","0"
"weather_2026_03_09_06_36_27-1c66becd-a2e0-46b0-8f66-129c9263ae21","1","0"
"weather_2026_03_09_06_36_27-1d720093-7826-46af-8ffd-da506785dd31","1","0"
"weather_2026_03_09_06_36_27-20abd67b-b9a4-41a7-886a-002fe283dd1c","1","0"
"weather_2026_03_09_06_36_27-2fd6a03d-9d23-478c-a745-8690cdc51a04","1","0"
"weather_2026_03_09_06_36_27-69234b59-7a99-49f1-962f-4e7e1924d3e9","1","0"
"weather_2026_03_09_06_36_27-89e74dde-4391-40c5-90e0-3a96ed7863dc","1","0"
"weather_2026_03_09_06_36_27-ad4a40e2-e53b-454a-a8d7-2bcd5ab60cba","1","0"
"weather_2026_03_09_06_36_27-b380ea8d-1486-4df4-95c6-8d8c2d052bce","1","0"
"weather_2026_03_09_06_36_27-f22c7767-cd19-4e00-a11c-55624dc85241","1","0"
"weather_2026_03_09_06_36_27-fbc76061-2abb-4ad3-83c0-bc74faa159e3","1","0"
"weather_2026_03_09_06_36_27-fca7c952-0bfb-4cfa-b2a8-0fc685961ab4","1","0"
"weather_2026_03_09_06_36_27-fdb3cf2b-e620-4cb0-b8e6-89870a98d194","1","0"
"weather_2026_03_09_06_36_28-0d84b2be-3496-4f76-baab-aed718e9b9a4","1","0"
"weather_2026_03_09_06_36_28-25099100-ed02-4929-be10-b26a66ea6ead","1","0"
"weather_2026_03_09_06_36_28-264ace0d-51bd-4b07-ab18-057db26de5f8","1","0"
"weather_2026_03_09_06_36_28-2d81a3be-2023-4cd4-abba-4a1de0a6aba8","1","0"
"weather_2026_03_09_06_36_28-31d569d0-e7ca-4d75-b21e-09b3a201fa51","1","0"
"weather_2026_03_09_06_36_28-524adc57-bc05-41da-8d97-3c9f6533015b","1","0"
"weather_2026_03_09_06_36_28-60596561-15e8-4f2b-85de-834c6b126085","1","0"
"weather_2026_03_09_06_36_28-6d1d4d0b-d65c-4d6a-8613-66d75f39ffb1","1","0"
"weather_2026_03_09_06_36_28-769c4a68-93c5-42c8-b76e-a2192d8686f4","1","0"
"weather_2026_03_09_06_36_28-81550fef-84a4-4b01-bf05-c6f1abd5b4c3","1","0"
"weather_2026_03_09_06_36_28-842a5f8e-35ab-4a78-b9f1-56a29c745eda","1","0"
"weather_2026_03_09_06_36_28-9389a595-6916-437b-a3c1-b99135983698","1","0"
"weather_2026_03_09_06_36_28-a474d19c-7a8f-424d-83e9-31970c8a4d2f","1","0"
"weather_2026_03_09_06_36_28-a7a636d0-2f7a-4561-be96-614f295c0bfa","1","0"
"weather_2026_03_09_06_36_28-b36daf81-d2b7-400f-8a9a-1fc2f0cdf1e0","1","0"
"weather_2026_03_09_06_36_28-c144537c-6f71-40e0-a90c-481e0c9a60d5","1","0"
"weather_2026_03_09_06_36_28-cedaa5fe-fd9e-445e-b1f5-c9b4f61db142","1","0"
"weather_2026_03_09_06_36_28-d0a6cf31-6439-4f88-94ed-b1265b7e063d","1","0"
"weather_2026_03_09_06_36_28-d5650244-23d8-4d11-93d4-ab3968e61bf6","1","0"
"weather_2026_03_09_06_36_28-ddfaf355-beda-4a6e-bd37-5edc13a7e4f7","1","0"
"weather_2026_03_09_06_36_28-e975c83c-db2c-41a7-b0c8-31c4a84f7d39","1","0"
"weather_2026_03_09_06_36_28-ea8901f9-5b82-40c5-8dd5-5058e5abe1e2","1","0"
"weather_2026_03_09_06_36_28-f10f5bc9-dfff-4a2d-9414-80dd445e900e","1","0"
"weather_2026_03_09_07_38_25-00334d1d-bcca-4d58-adde-45c7fb5cdb14","1","0"
"weather_2026_03_09_07_38_25-a5ab4ca7-8177-4910-b8b7-5b64fd638181","1","0"
"weather_2026_03_09_07_38_25-d0836648-95c2-4bad-8999-79e9a6e4e6df","1","0"
"weather_2026_03_09_07_38_25-dc122dfb-a513-40be-a2dc-5dc5acb6e577","1","0"
"weather_2026_03_09_07_38_26-44317fca-140a-446c-b2a7-3d8e2d7e2111","1","0"
"weather_2026_03_09_07_38_26-4e859e43-7cf6-47b9-a0d0-8fafddfae6d7","1","0"
"weather_2026_03_09_07_38_26-586e4297-fb0e-475c-92a6-f49a9b090b0b","1","0"
"weather_2026_03_09_07_38_26-6604f025-b6a0-4311-8b60-9ee442006e51","1","0"
"weather_2026_03_09_07_38_26-6e8b6db7-aff4-423e-9622-2be35525cd1d","1","0"
"weather_2026_03_09_07_38_26-801c722d-b555-4979-ae61-83a1db9b5bd1","1","0"
"weather_2026_03_09_07_38_26-8c8bb5f3-a105-4807-b88d-ae2f075aa4ee","1","0"
"weather_2026_03_09_07_38_26-cea8e521-b0c4-4f5e-a46c-9cfbf5c01327","1","0"
"weather_2026_03_09_07_38_26-e79cbc81-2c47-46a0-99b8-1fe30c56fe6e","1","0"
"weather_2026_03_09_07_38_26-fa4c86ab-478f-4d4c-a137-f000f961d804","1","0"
"weather_2026_03_09_07_38_27-38e57c01-078a-45cb-99d9-d2c966b2446b","1","0"
"weather_2026_03_09_07_38_27-4bd5fd6e-e736-4d2b-9575-8a36e9b9ddbf","1","0"
"weather_2026_03_09_07_38_27-62a89151-cd59-4b29-8a05-f9b0f36b51be","1","0"
"weather_2026_03_09_07_38_27-73ffe374-2bb7-4621-8d6d-370d51fd67c2","1","0"
"weather_2026_03_09_07_38_27-c05af692-d53b-4b53-8773-503650242dfc","1","0"
"weather_2026_03_09_07_38_27-d640d33c-4115-4d70-8dde-8abb6a65a465","1","0"
"weather_2026_03_09_07_38_27-d9b100fa-66ce-4e38-aff6-2aa09be9f1fc","1","0"
"weather_2026_03_09_07_38_27-ef1e7c5e-409a-4ac8-9ab0-c79873101fdb","1","0"
"weather_2026_03_09_07_38_28-06561d97-025e-4f9d-bf9c-c4d831812d3c","1","0"
"weather_2026_03_09_07_38_28-2879cd3b-5ade-4d6f-92ff-a80eb5217915","1","0"
"weather_2026_03_09_07_38_28-460ca7d4-df83-42a1-a0bc-a1a0b75a4b42","1","0"
"weather_2026_03_09_07_38_28-48e51423-5654-4832-b8cb-b32ea2615cf5","1","0"
"weather_2026_03_09_07_38_28-4c1abcc5-8797-4c74-9662-bffe48267c9c","1","0"
"weather_2026_03_09_07_38_28-556a6214-362c-4b5c-904b-4647837e635b","1","0"
"weather_2026_03_09_07_38_28-57fee5cb-8abd-4786-a506-43775710b754","1","0"
"weather_2026_03_09_07_38_28-6fecf195-10c0-4816-9a90-4eda391e96c4","1","0"
"weather_2026_03_09_07_38_28-8ad7d872-ae9e-4a58-925a-1eeafdc969f2","1","0"
"weather_2026_03_09_07_38_28-9626bd6e-f11d-4e9b-aee3-3f83e9457939","1","0"
"weather_2026_03_09_07_38_28-9e673460-40c7-4769-bb46-f4a10cebc55f","1","0"
"weather_2026_03_09_07_38_28-b1fc123e-0c1c-433f-a7e2-a2a01244e11b","1","0"
"weather_2026_03_09_07_38_28-c910893f-b9fb-48ea-a530-5a17522a1aa2","1","0"
"weather_2026_03_09_07_38_28-e773144b-9a10-4313-bf8a-5cfd8d610417","1","0"
"weather_2026_03_09_07_38_28-f9885e1a-7444-42a1-8c94-f7a2feeae4d1","1","0"
"weather_2026_03_09_07_38_29-05d9e2dc-3c56-461a-90dc-5623b65e9d4e","1","0"
"weather_2026_03_09_07_38_29-14d81a1d-1b55-466d-ad19-263f7e87be79","1","0"
"weather_2026_03_09_07_38_29-1d5b2a8d-e2f5-4287-b346-ec0557094fca","1","0"
"weather_2026_03_09_07_38_29-305b5fee-fd33-4cf8-9570-1f28865d614f","1","0"
"weather_2026_03_09_07_38_29-3ac06090-85d6-4acf-bd51-d3c180a300fa","1","0"
"weather_2026_03_09_07_38_29-44f1497c-9ecf-43d8-b8c2-9ec248f26070","1","0"
"weather_2026_03_09_07_38_29-5514b4b1-41f7-4010-8ddb-3a6de15a3739","1","0"
"weather_2026_03_09_07_38_29-55cb36be-5685-4340-a29f-d63fa72a0e68","1","0"
"weather_2026_03_09_07_38_29-57bba9a3-76fd-44d9-a1e8-61828320c6a4","1","0"
"weather_2026_03_09_07_38_29-58fe6dbe-596b-4d55-92ec-599de870ba0a","1","0"
"weather_2026_03_09_07_38_29-5fdee200-b2ab-4bf6-87d8-7158373e6106","1","0"
"weather_2026_03_09_07_38_29-61bb91df-1a98-4b16-b46d-143634d9abbf","1","0"
"weather_2026_03_09_07_38_29-68147359-2204-4226-9c7a-30c0cfd74a8d","1","0"
"weather_2026_03_09_07_38_29-7d4eb057-bc1d-4145-aae7-96f5b07e8248","1","0"
"weather_2026_03_09_07_38_29-84322bd1-aac8-4f33-96f9-0b409b05a967","1","0"
"weather_2026_03_09_07_38_29-8931eee9-10aa-4043-8cb3-21758e4db68a","1","0"
"weather_2026_03_09_07_38_29-9059cdcc-95f2-40ea-9742-445bec593f02","1","0"
"weather_2026_03_09_07_38_29-a2b34781-a673-40bf-9e7a-01489f3cf992","1","0"
"weather_2026_03_09_07_38_29-a4313198-886d-4f21-8734-2667fa7a70ae","1","0"
"weather_2026_03_09_07_38_29-bbbc4490-600a-4e97-a673-653378cb8888","1","0"
"weather_2026_03_09_07_38_29-c0719c32-3da4-4c55-ad85-48c79923848d","1","0"
"weather_2026_03_09_07_38_29-c4341f5e-ed11-493d-b898-d2e8f00f8520","1","0"
"weather_2026_03_09_07_38_29-c4414c84-77a7-461f-89a4-f423b854f95f","1","0"
"weather_2026_03_09_07_38_29-d8239f33-27c0-46b6-b516-b7a25be98fab","1","0"
"weather_2026_03_09_07_38_29-deea8d8e-9fcd-4848-aace-a9e056642a86","1","0"
"weather_2026_03_09_07_38_29-ec5437af-625a-4420-bd70-17354d02854b","1","0"
"weather_2026_03_09_07_38_30-cfaafc4d-7e17-4a76-953b-11706eb8eb6a","1","0"
"weather_2026_03_09_08_30_29-4b4cd02b-3ea7-4529-998d-97ee0b1ec9e9","1","0"
"weather_2026_03_09_08_30_29-5993d1fc-0a88-4c4c-9eca-4e4595b7f325","1","0"
"weather_2026_03_09_08_30_30-4d4934cf-13e7-4d2c-bada-d94d5090dfc4","1","0"
"weather_2026_03_09_08_30_30-5bed30a8-93b2-49e0-beec-7fa342e3d3af","1","0"
"weather_2026_03_09_08_30_30-7cba0bff-b1fd-4dfd-ac17-9b8fcc46ffbe","1","0"
"weather_2026_03_09_08_30_30-8d7dcfd7-4245-49d3-b02a-225061a28b1e","1","0"
"weather_2026_03_09_08_30_30-adafd907-020f-4fa7-ae10-106f71418229","1","0"
"weather_2026_03_09_08_30_31-12e128de-e87f-4387-b7db-fe5a7b9ac3c0","1","0"
"weather_2026_03_09_08_30_31-3c84d49a-6727-46f4-9e6d-eeab9444981d","1","0"
"weather_2026_03_09_08_30_31-797a4a84-7e63-45aa-9db2-0968d7d9589c","1","0"
"weather_2026_03_09_08_30_31-93a8def6-faa1-40eb-80db-a326cd70d962","1","0"
"weather_2026_03_09_08_30_31-a8705296-3d34-4f78-8e4c-50c3f8a1e5c6","1","0"
"weather_2026_03_09_08_30_31-ae1884bc-2971-41dd-a8a3-72e6d60df86b","1","0"
"weather_2026_03_09_08_30_31-c00990f2-5c9f-4d77-9fa6-0b61fe82cc28","1","0"
"weather_2026_03_09_08_30_32-2cf9115b-fae3-4f94-a63e-56194ad337ba","1","0"
"weather_2026_03_09_08_30_32-40976df9-3ea8-4866-a177-bcaf1d192742","1","0"
"weather_2026_03_09_08_30_32-43cf51bd-3571-4b58-ba6d-27fe3a66a1e0","1","0"
"weather_2026_03_09_08_30_32-766aed59-1844-4f19-908b-2569e16a41e3","1","0"
"weather_2026_03_09_08_30_32-bc079b6c-7422-455e-98e2-b06c64af283a","1","0"
"weather_2026_03_09_08_30_32-cd2ae14d-e3f0-4ba0-b3c6-8bf1a1201f20","1","0"
"weather_2026_03_09_08_30_32-ebec56d6-2b1b-4255-9f42-8c6dafaf62d6","1","0"
"weather_2026_03_09_08_30_32-f33d10db-340c-4b47-927f-286ea8703da3","1","0"
"weather_2026_03_09_08_30_33-01d153eb-b5ef-4437-a89e-b12dbc31dfda","1","0"
"weather_2026_03_09_08_30_33-0b72b9b9-477d-4848-b805-098159ab2f74","1","0"
"weather_2026_03_09_08_30_33-6fcfc4b2-f3f0-4c6a-be4f-7ae60830757b","1","0"
"weather_2026_03_09_08_30_33-879bcc5f-29e2-4dd5-900a-80918d37323f","1","0"
"weather_2026_03_09_08_30_33-91683dd0-5c34-407a-99fd-25fed802a6dd","1","0"
"weather_2026_03_09_08_30_33-99086bf5-82b5-42de-a7c5-3fb534f5b4e0","1","0"
"weather_2026_03_09_08_30_33-9a4fb476-76c3-4a8e-b890-05d8035f4be8","1","0"
"weather_2026_03_09_08_30_33-9ad8ac2c-919d-4d2f-855e-d5f757f599f4","1","0"
"weather_2026_03_09_08_30_33-b302fc71-e00f-4b6c-a4b5-43400b24e540","1","0"
"weather_2026_03_09_08_30_33-ba2f6f80-4e54-4def-af5d-ceb671aafc7c","1","0"
"weather_2026_03_09_08_30_33-bb524632-9207-4c7a-8ff5-8110dc11b0ed","1","0"
"weather_2026_03_09_08_30_33-c3ccfefb-6aba-4a25-a571-b2ca21fa60a4","1","0"
"weather_2026_03_09_08_30_33-c889ecd4-a1d4-425a-8ea1-64f69f1e4106","1","0"
"weather_2026_03_09_08_30_33-f2787324-bffc-4d3e-941c-d43f768fb019","1","0"
"weather_2026_03_09_08_30_34-1ee2632e-ba74-45e2-baa1-cd146c09b5e4","1","0"
"weather_2026_03_09_08_30_34-22f05d60-990c-453d-9226-2b9f95e5ebde","1","0"
"weather_2026_03_09_08_30_34-2a3d93a2-9cb5-4d93-a859-4446b04ef589","1","0"
"weather_2026_03_09_08_30_34-435146cb-9ef5-46ce-b541-66816f2bc574","1","0"
"weather_2026_03_09_08_30_34-4a3502f4-1cb2-4ed0-ba9e-a7eeecb5b300","1","0"
"weather_2026_03_09_08_30_34-4f4fed5d-0d91-430d-93a6-1d6e0217c538","1","0"
"weather_2026_03_09_08_30_34-574dfb5a-ac3a-425b-a99f-e73739eb1c15","1","0"
"weather_2026_03_09_08_30_34-59b3d32a-dc00-4210-acd1-143ee09c2735","1","0"
"weather_2026_03_09_08_30_34-5f3ce317-9bd2-43ca-b1fe-df4c4aa5a3a4","1","0"
"weather_2026_03_09_08_30_34-786e9cf3-49b4-409b-9da1-5369c33a182d","1","0"
"weather_2026_03_09_08_30_34-8ce497b9-3220-47cd-8229-ee4616b1f368","1","0"
"weather_2026_03_09_08_30_34-901bda16-ccf5-4ccd-b348-05f3f6fddff4","1","0"
"weather_2026_03_09_08_30_34-b0a60d34-a848-42ba-a192-2e4e4d18da2b","1","0"
"weather_2026_03_09_08_30_34-b6b947d3-a0ea-4c4b-92be-ec09a51c38b3","1","0"
"weather_2026_03_09_08_30_34-b94aa52a-a589-4c29-b96c-ac450b76a63c","1","0"
"weather_2026_03_09_08_30_34-bee5c6e6-5945-4485-844f-a4666177b573","1","0"
"weather_2026_03_09_08_30_34-c1f19e66-27a5-4a4a-a67e-a0c66ea8b37e","1","0"
"weather_2026_03_09_08_30_34-dac159d8-b526-4a7c-936c-c7939e52da6a","1","0"
"weather_2026_03_09_08_30_34-ed60e167-ab81-422f-9a75-4895f9a580ec","1","0"
"weather_2026_03_09_08_30_34-fb4232c2-7907-400b-a8f9-f848b295ee4e","1","0"
"weather_2026_03_09_08_30_35-09d67190-b2d1-4d4b-9d5f-33c3fb76b192","1","0"
"weather_2026_03_09_08_30_35-43a40acd-93ad-4819-a02c-9a3933ec3344","1","0"
"weather_2026_03_09_08_30_35-7dbfa363-cceb-4230-895d-aa52960a577c","1","0"
"weather_2026_03_09_08_30_35-84e1a514-055f-4e26-830c-211513011894","1","0"
"weather_2026_03_09_08_30_35-ad91f73e-dca1-4d6c-a0a1-8ad6b854e894","1","0"
"weather_2026_03_09_08_30_35-deabacfe-d177-4eda-b2b0-5b2c11ee7794","1","0"
"weather_2026_03_09_08_30_35-e0d1c906-ee87-459b-8f4b-ec2e2b007641","1","0"
"weather_2026_03_09_08_30_35-ec29fde8-007e-4b87-bbab-947f82633706","1","0"
"weather_2026_03_09_09_10_52-1cf6d641-15d8-42d3-aea5-dc0446590ed6","1","0"
"weather_2026_03_09_09_10_52-85f6fb42-f68a-4156-a087-5f447604b5d6","1","0"
"weather_2026_03_09_09_10_52-96dd5b80-f372-404c-99f2-a8798493c84f","1","0"
"weather_2026_03_09_09_10_53-14e4cf07-688d-41b2-bcd8-27957917cfa0","1","0"
"weather_2026_03_09_09_10_53-32122f01-c7a7-4978-aca1-8832a5632137","1","0"
"weather_2026_03_09_09_10_53-69067185-a354-4eee-9618-46d26cb35e5b","1","0"
"weather_2026_03_09_09_10_53-9c15a0ce-900a-4887-8dad-0f3a4fca850f","1","0"
"weather_2026_03_09_09_10_53-a7703d76-fc3f-4a2a-9519-af5ef94861d5","1","0"
"weather_2026_03_09_09_10_53-b27815d9-2375-42a1-9374-a95e19706ee5","1","0"
"weather_2026_03_09_09_10_53-b8ab51f0-c9b3-43f0-a98b-afb2e68c6f94","1","0"
"weather_2026_03_09_09_10_54-07e5a89f-f3b2-433d-b1cd-1be4e176710c","1","0"
"weather_2026_03_09_09_10_54-0983680b-1c51-48a5-9c9c-cedb9eddd74c","1","0"
"weather_2026_03_09_09_10_54-195944c2-5ddf-4f20-a378-aa5f055ead22","1","0"
"weather_2026_03_09_09_10_54-1ed6e3a1-854f-4be2-b30d-c75adfbf99a5","1","0"
"weather_2026_03_09_09_10_54-1f1d7971-3276-489d-80db-fad3a8572f47","1","0"
"weather_2026_03_09_09_10_54-248d42af-d033-4ba4-bbe9-3f49339ea7b6","1","0"
"weather_2026_03_09_09_10_54-2cdb09c9-1479-4ba7-95df-9e9d4111fdc9","1","0"
"weather_2026_03_09_09_10_54-3655b744-d674-4dd1-a83a-f4488c5b4104","1","0"
"weather_2026_03_09_09_10_54-7da84417-2ee3-4f1d-9b3a-27685a9a3928","1","0"
"weather_2026_03_09_09_10_54-8dd26732-eeb7-4431-97e0-a9576b52d855","1","0"
"weather_2026_03_09_09_10_54-a6ea2c73-e6fe-41c4-9c39-d3e703eb0947","1","0"
"weather_2026_03_09_09_10_54-c1bc0c3a-8da5-466b-b53b-11b1ef71cc44","1","0"
"weather_2026_03_09_09_10_54-c73fc160-5a56-40b8-9c7b-255befacd440","1","0"
"weather_2026_03_09_09_10_54-c7963023-f2aa-4d24-91a7-1bb1690cfba7","1","0"
"weather_2026_03_09_09_10_55-07c656ad-f971-4aaf-b525-7cb0b48ce932","1","0"
"weather_2026_03_09_09_10_55-1143e641-3a6a-41f0-b823-e1aee8872375","1","0"
"weather_2026_03_09_09_10_55-16483eea-25c8-4c92-9b42-8f7c124a0130","1","0"
"weather_2026_03_09_09_10_55-1956471c-b39b-43ee-abd5-e53f9ba08d2d","1","0"
"weather_2026_03_09_09_10_55-1b14e264-0681-4219-8b2f-464ccea66064","1","0"
"weather_2026_03_09_09_10_55-2b06f63c-862b-4a50-837b-dac2b05e12cc","1","0"
"weather_2026_03_09_09_10_55-3108def3-95ad-427d-85de-008162e41651","1","0"
"weather_2026_03_09_09_10_55-433e699b-212a-4e99-abb7-cf7d0de5f762","1","0"
"weather_2026_03_09_09_10_55-4fc5be5d-ab4d-4fa5-bf32-70f75707ba99","1","0"
"weather_2026_03_09_09_10_55-50f0a3da-d4be-4baf-ac2a-30c5c1fdfb62","1","0"
"weather_2026_03_09_09_10_55-532ffa8f-2ca0-45f0-81e2-6188ff07b74d","1","0"
"weather_2026_03_09_09_10_55-5383919b-a4d2-4a5a-ab92-dc9d81c4c192","1","0"
"weather_2026_03_09_09_10_55-53ad1769-1b9c-46e9-bc7c-f43d25b085e8","1","0"
"weather_2026_03_09_09_10_55-551af7f0-87e1-496e-b1b6-9598cebf6ae4","1","0"
"weather_2026_03_09_09_10_55-56606700-1e63-44ac-862d-1e918484f7c3","1","0"
"weather_2026_03_09_09_10_55-57932612-b47a-4191-bd85-1fcbe6b690aa","1","0"
"weather_2026_03_09_09_10_55-5a8c1a2a-4217-4efa-94fd-b090859f1b83","1","0"
"weather_2026_03_09_09_10_55-66f0e017-7abc-4638-9fc0-360109004365","1","0"
"weather_2026_03_09_09_10_55-6dddabb2-4a0c-44e9-a3f2-b677b60a16d4","1","0"
"weather_2026_03_09_09_10_55-72773394-6a75-416c-b445-576ffc38e0c4","1","0"
"weather_2026_03_09_09_10_55-81734623-d004-4fbb-9d20-aa78d42a912b","1","0"
"weather_2026_03_09_09_10_55-8691c0d9-a434-4c07-9576-9e23e8242722","1","0"
"weather_2026_03_09_09_10_55-9223c399-6839-44a8-999e-32a077d8ec1b","1","0"
"weather_2026_03_09_09_10_55-9388340c-ce6e-49de-89f0-a96fe2ad6791","1","0"
"weather_2026_03_09_09_10_55-9849d5fa-ced4-4f32-99b5-fa1a25c07d23","1","0"
"weather_2026_03_09_09_10_55-a4018392-d00f-45e0-86dd-e6c0cd747f89","1","0"
"weather_2026_03_09_09_10_55-a534ccb6-9115-4e43-8624-7642164faf0a","1","0"
"weather_2026_03_09_09_10_55-a9e58126-b23c-4249-8ef7-037eef22a7ae","1","0"
"weather_2026_03_09_09_10_55-b11a4249-7df9-4ded-a630-4777877f6177","1","0"
"weather_2026_03_09_09_10_55-b2f34043-81a0-4dbd-baf5-e2b64af48c28","1","0"
"weather_2026_03_09_09_10_55-b6ccf944-1b78-444f-9edc-0a7e4fd6a6bf","1","0"
"weather_2026_03_09_09_10_55-c1a7649d-dcc8-45b1-bd09-c3a440d40d49","1","0"
"weather_2026_03_09_09_10_55-cd2981b1-9850-4834-8b88-60c38b97c02b","1","0"
"weather_2026_03_09_09_10_55-cda6b774-7eb3-4a02-992e-d7046f8c3308","1","0"
"weather_2026_03_09_09_10_55-d5565546-e16f-4959-9ce9-5d4f595cc4eb","1","0"
"weather_2026_03_09_09_10_55-d8429de9-a0f8-439b-ad6b-aa356d7f77af","1","0"
"weather_2026_03_09_09_10_55-da90f0aa-5c6c-4faf-b04a-05b239e81626","1","0"
"weather_2026_03_09_09_10_55-eda6c7c2-d56d-4675-b00d-58afd5a68e68","1","0"
"weather_2026_03_09_09_10_56-3af0c3b9-4b6d-405d-bd07-6cfa40d17848","1","0"
"weather_2026_03_09_09_10_56-d72b3ea5-0c02-446e-9223-13d5555b2717","1","0"
"weather_2026_03_09_10_10_25-dcfd8f13-881c-4cfd-89ee-34b535039a15","1","0"
"weather_2026_03_09_10_10_26-01033ff8-b64d-435f-bca2-f4662b073ca7","1","0"
"weather_2026_03_09_10_10_26-2ff85cd5-2840-4a4c-9605-e9f64acf5d6c","1","0"
"weather_2026_03_09_10_10_26-8b45c3b0-e90a-4654-bcad-71c1cf69f094","1","0"
"weather_2026_03_09_10_10_26-bae20726-6fcb-47c7-a063-a2f68a617076","1","0"
"weather_2026_03_09_10_10_26-d7c57737-1332-4029-9643-b065b5e3904d","1","0"
"weather_2026_03_09_10_10_27-03fa0bc8-bda5-4ee9-a395-5817787799d7","1","0"
"weather_2026_03_09_10_10_27-14982c9c-e6af-4d5c-b0fe-fc3fa9a034af","1","0"
"weather_2026_03_09_10_10_27-1cd58356-8626-484a-baea-357b2c5d4991","1","0"
"weather_2026_03_09_10_10_27-31ccccbd-f770-4040-b8c2-47caeea6f6e5","1","0"
"weather_2026_03_09_10_10_27-36a02c53-f909-447b-865e-11f6965fb163","1","0"
"weather_2026_03_09_10_10_27-821eb17a-37fc-407c-a051-5abeea11da02","1","0"
"weather_2026_03_09_10_10_27-8352c3bc-2210-4b3f-b73d-8f4b4c6d998b","1","0"
"weather_2026_03_09_10_10_27-86f373ba-61b1-4382-8484-883370fb0ea5","1","0"
"weather_2026_03_09_10_10_27-aa381314-21a6-4d83-a239-159954e46077","1","0"
"weather_2026_03_09_10_10_27-ce556071-1ee4-46ac-8a26-d226a4245a2c","1","0"
"weather_2026_03_09_10_10_27-f3506d25-5953-4d88-a8c7-4089168921ef","1","0"
"weather_2026_03_09_10_10_27-fdca73f1-41e9-402b-a952-c0a8a34b5a34","1","0"
"weather_2026_03_09_10_10_28-0197239f-b4d5-4a92-a8c7-7508f17140db","1","0"
"weather_2026_03_09_10_10_28-0d0203e6-62e3-4b84-9b20-683ceee8aa52","1","0"
"weather_2026_03_09_10_10_28-0e0730f5-0b75-4eab-b166-b9f379fe4ec2","1","0"
"weather_2026_03_09_10_10_28-171a5306-6dc7-4b5c-a39e-374bc12c514a","1","0"
"weather_2026_03_09_10_10_28-24ffbed2-ea31-4d43-9df4-ad4daad95aea","1","0"
"weather_2026_03_09_10_10_28-2ac7795c-b276-4b21-8e8b-97314744ed94","1","0"
"weather_2026_03_09_10_10_28-34962b74-8268-416b-a4f7-f223998b7388","1","0"
"weather_2026_03_09_10_10_28-3c57498c-29f6-4b34-83f6-839b81755448","1","0"
"weather_2026_03_09_10_10_28-42720ac4-5491-43f5-8c92-957b46986c8f","1","0"
"weather_2026_03_09_10_10_28-487d7eb6-3ef5-4b0b-97fc-031315dbedcb","1","0"
"weather_2026_03_09_10_10_28-56a580b4-788f-444d-80d0-7dd85373c070","1","0"
"weather_2026_03_09_10_10_28-58506df8-435d-4b25-a58d-f0ee079763bd","1","0"
"weather_2026_03_09_10_10_28-5aef8eb9-12b2-4809-9a6f-79a003c539a2","1","0"
"weather_2026_03_09_10_10_28-5b64bad8-c469-4414-b777-e09e870c68a4","1","0"
"weather_2026_03_09_10_10_28-6317f631-7653-42cd-ab61-ee4916745e0d","1","0"
"weather_2026_03_09_10_10_28-7125da27-0067-4cbb-827a-aee8b58e894f","1","0"
"weather_2026_03_09_10_10_28-74f4d8f8-d416-4ea6-bcc2-825acdb1bb73","1","0"
"weather_2026_03_09_10_10_28-7d63bcae-6d14-4b52-a7c1-f0f9a889aeac","1","0"
"weather_2026_03_09_10_10_28-7f08f9a7-0d80-4db2-b9eb-e0c493fee935","1","0"
"weather_2026_03_09_10_10_28-8f7c2801-001f-46aa-9bcd-6303fa05e368","1","0"
"weather_2026_03_09_10_10_28-90f2fce1-5d14-4aaa-8f5c-b17a98ba0590","1","0"
"weather_2026_03_09_10_10_28-94fef2d0-8eb9-4f78-b226-10eac2ec4005","1","0"
"weather_2026_03_09_10_10_28-9de3ea12-e6c0-4453-b46b-849bdfbc5885","1","0"
"weather_2026_03_09_10_10_28-a040788c-2386-462f-8ae2-7c3e0353a05d","1","0"
"weather_2026_03_09_10_10_28-a130bddb-806a-4a07-9fd6-b6976c7bd28d","1","0"
"weather_2026_03_09_10_10_28-a6e64872-7047-4ffd-b562-628c028b736f","1","0"
"weather_2026_03_09_10_10_28-a6f34013-2e71-4763-8bce-d7b7252a35ff","1","0"
"weather_2026_03_09_10_10_28-af0433f3-ce81-4122-84f1-41300fba40a4","1","0"
"weather_2026_03_09_10_10_28-b74855af-56fb-4a02-8293-f9fca2af98cd","1","0"
"weather_2026_03_09_10_10_28-b74e4b5d-adf2-45f1-9f71-55429f54ca8e","1","0"
"weather_2026_03_09_10_10_28-c6b3182e-3d02-49aa-8848-bb959f826e70","1","0"
"weather_2026_03_09_10_10_28-c819bea7-c297-418d-9487-1634d2c7d429","1","0"
"weather_2026_03_09_10_10_28-ca849356-62ff-4b6a-8a54-11adde9eb1f9","1","0"
"weather_2026_03_09_10_10_28-d3623c41-e242-4bb2-8d92-15699283378e","1","0"
"weather_2026_03_09_10_10_28-d9c401c1-f52a-4090-a78b-79e83638e540","1","0"
